Participant,Activity,window,mean,standar deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Lf/HF,Count
4,Social Conversation 5,4,904.32786885245901,87.878590113725906,740.0,1068.0,920.0,"ModeResult(mode=array([ 816.]), count=array([3]))",-0.10962935178675744,-1.2498721820113607,980.0,944.0,876.0,812.0,908.58766279517943,152.0,0.5409836065573771,0.45901639344262296,328.0,7851.35737705,0.4098360655737705,0.6557377049180327,63.67502237593852,25,40,39.979770811206926,11,88.196721311475414,81.049180327868839,95.278688524590166,0.92567102546455615,61
4,Social Conversation 5,5,926.29508196721315,73.279913438253132,772.0,1036.0,940.0,"ModeResult(mode=array([ 816.]), count=array([5]))",-0.40387514483871206,-0.9447231581142312,996.0,956.0,920.0,840.0,929.18917588947625,108.0,0.5573770491803278,0.4426229508196721,264.0,5459.44480874,0.2786885245901639,0.6721311475409836,55.469643553318456,17,41,35.061926583932546,13,87.409836065573771,97.442622950819668,98.032786885245898,0.8916387959866221,61
4,Social Conversation 5,6,917.25,68.636269566461721,772.0,1032.0,922.0,"ModeResult(mode=array([ 840.]), count=array([5]))",-0.08349066169221393,-1.0083891526117341,988.80000000000007,938.39999999999986,904.0,840.0,919.81438344918263,104.0,0.515625,0.484375,260.0,4785.71428571,0.265625,0.6875,54.3334794038352,17,44,34.274895412391274,18,84.8125,106.375,88.0,0.96377840909090906,64
4,Social Conversation 5,7,906.625,61.871717084625992,788.0,1024.0,908.0,"ModeResult(mode=array([ 980.]), count=array([4]))",0.14767700949120516,-0.9723883287848181,972.80000000000007,920.0,884.80000000000007,842.40000000000009,908.73373437987868,90.0,0.53125,0.46875,236.0,3888.87301587,0.265625,0.546875,53.99588461684423,17,35,36.686327443820176,17,84.1875,99.5,81.5,1.0329754601226995,64
4,Social Conversation 5,8,898.625,55.91609227226094,788.0,1000.0,898.0,"ModeResult(mode=array([ 980.]), count=array([3]))",0.20510392357269042,-0.8521541297837438,941.60000000000014,914.40000000000009,873.60000000000002,845.59999999999991,900.36298235767117,74.0,0.5,0.5,212.0,3227.46774194,0.1875,0.46875,51.781177300063824,6,15,37.711871124690781,7,86.5,77.5,85.5,1.0116959064327486,32
4,rest2,1,891.7538461538461,49.608321500834691,744.0,992.0,904.0,"ModeResult(mode=array([ 920.]), count=array([7]))",-0.6100044208145764,0.20230665406999382,928.79999999999995,912.0,892.0,844.0,893.13263723385887,64.0,0.6153846153846154,0.38461538461538464,248.0,2499.43846154,0.36923076923076925,0.6153846153846154,53.22358499763052,24,40,33.861794012574116,23,87.07692307692308,98.461538461538453,79.999999999999986,1.0884615384615386,65
4,rest2,2,904.18461538461543,52.840221366709279,744.0,1024.0,908.0,"ModeResult(mode=array([ 920.]), count=array([6]))",-0.49165537034084855,0.38333847369441676,952.0,920.0,896.0,868.0,905.72728107985563,64.0,0.5230769230769231,0.47692307692307695,280.0,2835.71538462,0.46153846153846156,0.6615384615384615,66.1324428703492,30,43,41.332304254662603,29,83.630769230769232,99.384615384615387,80.492307692307691,1.0389908256880733,65
4,rest2,3,911.75,48.799974385239182,812.0,1024.0,912.0,"ModeResult(mode=array([ 884.]), count=array([3]))",-0.1255089324840293,-0.5418783500611535,952.0,928.0,900.80000000000007,872.0,913.05503667632217,69.0,0.5,0.5,212.0,2419.23809524,0.40625,0.78125,64.38771449413139,26,50,36.995338582658661,29,85.9375,99.0,84.9375,1.0117733627667402,64
4,rest2,4,894.5454545454545,45.621028450864642,812.0,1004.0,900.0,"ModeResult(mode=array([ 900.]), count=array([4]))",0.002848585312990624,-0.6620969494642548,932.0,904.0,888.0,848.0,895.70801519515749,64.0,0.5454545454545454,0.45454545454545453,192.0,2113.2979021,0.4393939393939394,0.8484848484848485,60.82914281316658,29,56,31.256207904100886,31,92.181818181818201,85.090909090909093,94.303030303030297,0.97750642673521881,66
4,rest2,5,897.60000000000002,43.171500570844898,816.0,992.0,900.0,"ModeResult(mode=array([ 904.]), count=array([5]))",0.18166961692873335,-0.5732485968647221,932.80000000000007,908.0,886.40000000000009,856.0,898.63760129517084,60.0,0.5230769230769231,0.47692307692307695,176.0,1892.9,0.46153846153846156,0.8153846153846154,60.90361237233798,30,53,32.412321634680843,37,82.646153846153851,99.876923076923077,80.553846153846152,1.025974025974026,65
4,rest2,6,899.5,47.167255591140766,816.0,992.0,898.0,"ModeResult(mode=array([ 928.]), count=array([3]))",0.2761057115825876,-0.7487105706280346,936.0,910.39999999999986,880.0,856.0,900.7358103239817,71.0,0.5,0.5,176.0,2296.51612903,0.4375,0.78125,65.25384675349824,14,25,37.105244474788456,17,81.75,83.375,81.25,1.0061538461538462,32
4,Game 4,1,947.22580645161293,52.694316078020023,816.0,1048.0,944.0,"ModeResult(mode=array([ 944.]), count=array([4]))",-0.06966103260306702,-0.4078635965141588,992.0,954.40000000000009,929.60000000000002,904.0,948.69037064515351,81.0,0.4838709677419355,0.5161290322580645,232.0,2822.21047065,0.6451612903225806,0.7903225806451613,72.8348682485723,40,49,37.847144441570229,28,91.354838709677438,96.387096774193552,96.0,0.95161290322580661,62
4,Game 4,2,926.125,45.442099148256787,816.0,1012.0,924.0,"ModeResult(mode=array([ 908.]), count=array([4]))",-0.14514358386110598,-0.8407828668817787,973.60000000000002,943.20000000000005,908.0,886.40000000000009,927.23918165703071,69.0,0.46875,0.53125,196.0,2097.76190476,0.53125,0.71875,70.38398086144859,34,46,39.266543342289523,32,85.125,102.125,87.1875,0.97634408602150535,64
4,Game 4,3,912.625,50.868549959675477,804.0,1024.0,910.0,"ModeResult(mode=array([ 868.]), count=array([4]))",-0.1415353926844727,-0.7448195218938993,957.60000000000002,927.20000000000005,896.79999999999995,868.0,914.04157454680364,84.0,0.484375,0.515625,220.0,2628.68253968,0.484375,0.75,73.26576974189936,31,48,41.031399095889824,34,87.875,98.5,85.375,1.0292825768667642,64
