participant,activity,window,mean,standar deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Lf/HF,Count
14,sing-a-song,2,803.4202899,63.03355577,676,952,800,820,0.272720343,-0.28647269,856,816,784,752,805.8891929,84,0.47826087,0.52173913,276,4031.658994,0.231884058,0.536231884,40.37436752,16,37,25.52306886,15,79.30434783,76.75362319,71.13043478,1.114914425,69
14,sing-a-song,3,845.8550725,62.84678294,716,956,844,836,-0.033327843,-1.017554576,908,869.6,832.8,784,848.1866079,108,0.47826087,0.52173913,240,4007.802217,0.275362319,0.637681159,47.97303164,19,44,30.10265022,14,81.97101449,91.65217391,79.5942029,1.029861617,69
14,sing-a-song,4,832.3428571,63.78443288,704,956,840,796,-0.038470061,-0.873498089,884.8,857.6,804,776,834.7832567,94,0.542857143,0.457142857,252,4127.416977,0.214285714,0.542857143,45.84536074,15,38,31.28995912,11,85.25714286,77.65714286,95.2,0.895558223,70
14,sing-a-song,5,807.2222222,49.30467135,704,912,808,804,-0.227146007,-0.783306012,852,820,796,761.6,808.726571,76,0.513888889,0.486111111,208,2465.189358,0.125,0.375,30.1732089,9,27,21.03333333,11,80.72222222,81.77777778,73.88888889,1.092481203,72
14,sing-a-song,6,805.2054795,51.26641639,712,920,808,756,-0.028014501,-0.694083488,848,824,798.4,756,806.8358629,80,0.534246575,0.465753425,208,2664.748858,0.136986301,0.342465753,33.02860713,10,25,23.09554764,12,77.15068493,81.53424658,84.10958904,0.917263844,73
14,sing-a-song,7,798.0273973,47.76253263,716,920,800,828,0.440576058,-0.052050693,832,808,784,756,799.4554311,68,0.506849315,0.493150685,204,2312.943683,0.136986301,0.465753425,33.90181903,10,34,20.50203242,19,82.4109589,79.23287671,85.5890411,0.962868118,73
14,sing-a-song,8,800.8888889,36.98781915,724,904,804,748,0.214847448,0.284304294,828,812,792,776,801.7425467,46,0.5,0.5,180,1407.187302,0.138888889,0.444444444,31.42337619,5,16,18.22274873,10,85.77777778,65.66666667,87.55555556,0.979695431,36
14,rest,1,866.2424242,50.37617902,720,960,872,904,-0.641973665,0.738861523,904,884,856,828,867.7059969,64,0.545454545,0.454545455,240,2576.801865,0.257575758,0.53030303,103.554992,17,35,93.59956127,22,92.36363636,77.81818182,93.03030303,0.992833876,66
14,rest,2,867.5294118,52.75260534,720,960,874,824,-0.561990613,0.207548145,914.4,884,856,825.6,869.1318183,76,0.544117647,0.455882353,240,2824.372256,0.220588235,0.558823529,45.66980779,15,38,30.59105876,19,93.52941176,90.58823529,86.88235294,1.076506432,68
14,rest,3,878.0298507,35.93940595,792,928,880,880,-0.488200358,-0.715439925,912,894.4,873.6,840.8,878.7650765,62,0.567164179,0.432835821,136,1311.211217,0.164179104,0.597014925,38.31606989,11,40,22.13905466,24,88,94.26865672,79.34328358,1.10910459,67
14,rest,4,853.9130435,52.57699368,740,976,868,872,-0.37783424,-0.434803927,897.6,875.2,848,808,855.5301433,76,0.565217391,0.434782609,236,2804.992327,0.188405797,0.652173913,41.85689907,13,45,23.39875488,20,87.88405797,86.95652174,89.04347826,0.986979167,69
14,rest,5,849.2352941,63.01916554,740,980,854,820,0.075517976,-0.92078659,906.4,872.8,820,792,851.5703142,101,0.529411765,0.470588235,240,4030.690079,0.264705882,0.647058824,45.9253125,18,44,27.66621531,15,93.88235294,84.05882353,80.23529412,1.170087977,68
14,rest,6,862.6666667,60.85983234,752,980,864,820,-0.062482242,-0.875152736,916,892.8,850.4,800.8,864.8107868,92,0.515151515,0.484848485,228,3819.666667,0.272727273,0.606060606,45.7165178,9,20,28.49451702,9,71.63636364,69.81818182,115.5151515,0.620146905,33
14,Stroop,1,827.2676056,43.16132781,732,952,824,756,0.164308583,-0.26718397,868,836,816,788,828.3927761,60,0.478873239,0.521126761,220,1889.513078,0.281690141,0.633802817,42.69225423,20,45,23.30307854,25,82.47887324,87.6056338,82.14084507,1.004115226,71
14,Stroop,2,804.6027397,34.94447248,732,884,812,828,-0.203028866,-0.75934568,834.4,820.8,792,772,805.3612139,52,0.547945205,0.452054795,152,1238.076104,0.232876712,0.602739726,37.48777579,17,44,20.06378717,25,75.67123288,78.02739726,90.52054795,0.835956416,73
14,Stroop,3,784.4571429,90.88150617,308,900,800,848,-2.982242466,11.41047104,844,816,784,756,789.7040314,60,0.585714286,0.414285714,592,8379.150311,0.214285714,0.571428571,93.33745549,15,40,83.24833149,22,81.2,64.97142857,92.57142857,0.877160494,70
14,Stroop,4,797.0434783,97.84140299,308,904,820,784,-2.664599883,9.311581752,859.2,836,796.8,752.8,803.0263049,84,0.594202899,0.405797101,596,9713.71867,0.202898551,0.536231884,41.56921938,14,37,26.38385736,15,81.56521739,59.65217391,83.53623188,0.976405274,69
14,Stroop,5,807,45.62528539,708,904,810,820,0.038584928,-0.554917952,843.2,820,793.6,764.8,808.2887273,61,0.527777778,0.472222222,196,2110.985915,0.180555556,0.527777778,35.17361367,13,38,20.28873117,18,81.11111111,80.44444444,79,1.026722925,72
14,Stroop,6,795.7808219,54.66065841,692,968,788,776,0.73321057,0.9679402,832,804.8,776,749.6,797.6558808,68,0.465753425,0.534246575,276,3029.284627,0.191780822,0.589041096,39.95274987,14,43,24.28832723,18,74.79452055,74.57534247,85.04109589,0.879510309,73
14,Stroop,7,810.5,50.43119625,692,968,818,832,0.406129176,1.254725739,839.2,828,796,776,812.0674575,53,0.527777778,0.472222222,276,2579.126761,0.152777778,0.569444444,37.75682011,11,41,24.09331854,17,76.22222222,83.33333333,77.33333333,0.985632184,72
14,Stroop,8,809.8285714,26.15720137,744,852,820,832,-0.424831243,-0.692806056,832,824,796,784,810.2508959,46,0.542857143,0.457142857,108,704.3226891,0.085714286,0.514285714,28.37563163,3,18,15.68416653,10,92.22857143,69.25714286,92.22857143,1,35
14,rest,1,872.8484848,64.4962396,704,964,884,916,-0.983073102,0.364806669,924,896,872,832,875.2281088,78,0.590909091,0.409090909,260,4223.761305,0.287878788,0.606060606,47.41437627,19,40,29.97346361,16,86.3030303,75.6969697,95.63636364,0.902408112,66
14,rest,2,888.8,47.2463918,752,964,888,884,-0.62478878,-0.139208112,932,908,884,848,890.0548643,68,0.492307692,0.507692308,212,2267.1,0.230769231,0.569230769,41.18252056,15,37,24.46904933,22,83.13846154,98.64615385,83.56923077,0.994845361,65
14,rest,3,883.9393939,46.50965321,784,956,888,820,-0.216666433,-1.074014987,932,900,872,840,885.162132,79,0.545454545,0.454545455,172,2196.42704,0.242424242,0.651515152,41.47733394,16,43,22.42534492,19,89.39393939,83.81818182,96.48484848,0.926507538,66
14,rest,4,888.4848485,46.68146165,784,956,896,932,-0.45592425,-0.828995654,932,904,880,848,889.7103376,79,0.545454545,0.454545455,172,2212.684382,0.303030303,0.772727273,46.81879964,20,51,23.18162913,24,94.24242424,76.66666667,92.60606061,1.017670157,66
14,rest,5,901.2307692,50.54252413,792,980,904,932,-0.469710559,-0.657246239,944,924,896,855.2,902.6469111,60,0.553846154,0.446153846,188,2594.461538,0.353846154,0.692307692,47.38934479,23,45,26.08751797,24,80.18461538,95.13846154,81.29230769,0.986373959,65
14,rest,6,906.8387097,53.85949269,800,980,904,976,-0.362524621,-0.883158647,968,928,900,864,908.4367288,78,0.483870968,0.516129032,180,2997.539785,0.35483871,0.612903226,47.43557034,11,19,27.66433725,7,90.58064516,83.87096774,86.06451613,1.052473763,31
14,Game 4,1,890.5230769,43.76479361,764,996,892,916,0.031225463,0.227665991,928,897.6,880,854.4,891.5978397,56,0.507692308,0.492307692,232,1945.284615,0.353846154,0.692307692,116.118474,23,45,103.1888439,28,85.29230769,96.67692308,81.41538462,1.047619048,65
14,Game 4,2,883.8769231,53.80291891,720,980,888,892,-0.780911983,1.143756795,928.8,892,878.4,848,885.5129413,60,0.569230769,0.430769231,260,2939.984615,0.338461538,0.707692308,117.6435294,22,46,104.3233405,24,80.55384615,95.93846154,82.09230769,0.98125937,65
14,Game 4,3,902.984127,66.10417273,720,1064,904,968,-0.423553213,0.630399201,958.4,916.8,888,864.8,905.4005165,70,0.507936508,0.492063492,344,4440.241679,0.285714286,0.682539683,55.88467388,18,43,35.73331677,20,85.46031746,85.3968254,100.8253968,0.847607053,63
14,Game 4,4,902.0625,56.63034605,796,1064,900,856,0.462482311,-0.035987902,945.6,912,880.8,856,903.8383428,80,0.46875,0.53125,268,3257.900794,0.21875,0.609375,48.40831622,14,39,30.8921351,17,91.6875,97.25,83.8125,1.093959732,64
14,Game 4,5,901.6615385,44.48068792,776,1012,900,900,-0.190016569,-0.043762467,936.8,912,894.4,864,902.7580304,68,0.476923077,0.523076923,236,2009.446154,0.169230769,0.584615385,42.91561487,11,38,27.36094102,22,82.76923077,96.43076923,82.64615385,1.001489203,65
14,Game 4,6,884.5373134,51.60537064,776,1012,888,936,-0.009321881,-0.521969826,935.2,896,869.6,840.8,886.041406,84,0.507462687,0.492537313,236,2703.464496,0.23880597,0.641791045,45.57245314,16,43,28.32975184,15,98.14925373,90.32835821,82.32835821,1.192168238,67
14,Game 4,7,852.5797101,40.37663473,768,948,852,868,0.042541008,-0.468905301,884,867.2,844,816,853.5352569,56,0.492753623,0.507246377,180,1654.247229,0.289855072,0.739130435,43.61327375,20,51,22.61120156,27,88.69565217,84.92753623,86.31884058,1.027535259,69
14,Game 4,8,850.9411765,41.89969899,768,948,854,868,0.000362863,-0.36360124,881.6,867.2,844.8,816,851.9721067,56,0.558823529,0.441176471,180,1808.784314,0.323529412,0.794117647,42.41211948,11,27,17.15483424,13,79.05882353,105.6470588,75.76470588,1.043478261,34
15,Prepare Speech,1,671.7727273,43.50698149,576,776,664,644,0.438730948,0.117312456,700,672.8,656,641.6,673.1801056,52,0.454545455,0.545454545,200,1914.61442,0.090909091,0.409090909,28.92717769,8,36,18.14490783,22,61.90909091,65.40909091,70.04545455,0.883841661,88
15,Prepare Speech,2,675.862069,38.13803496,584,776,672,644,0.748721384,0.495975928,700,678.4,664,644,676.9372541,50,0.413793103,0.586206897,192,1471.422614,0.091954023,0.413793103,28.75073305,8,36,18.1727186,17,69.51724138,69.65517241,66.06896552,1.052192067,87
15,Prepare Speech,3,664.0454545,27.52515754,584,748,662,648,0.365447805,0.53933795,688,672,652,641.6,664.6156784,40,0.477272727,0.522727273,164,766.3427377,0.045454545,0.318181818,24.65019643,4,28,15.99207096,27,66.45454545,70.63636364,68.54545455,0.969496021,88
15,Prepare Speech,4,662.6516854,35.13284616,584,748,668,672,0.001466575,-0.282745816,688,672,648.8,636,663.5823785,44,0.528089888,0.471910112,164,1248.343207,0.02247191,0.325842697,22.91486219,2,29,13.70648637,22,66.33707865,67.1011236,67.05617978,0.989276139,89
15,Prepare Speech,5,680.2790698,43.51013011,584,780,684,672,-0.251847561,-0.346151381,716,696,676,640,681.669087,59,0.511627907,0.488372093,196,1915.403557,0.069767442,0.430232558,26.88537761,6,37,15.42036581,20,68.88372093,57.95348837,64.37209302,1.070086705,86
15,Prepare Speech,6,677.7931034,36.57401186,612,780,676,652,0.60048538,-0.093440523,708,680,664,648,678.779161,50,0.436781609,0.563218391,168,1353.21251,0.057471264,0.448275862,25.43025117,5,39,14.44378896,25,74.98850575,72.82758621,65.79310345,1.139762404,87
15,Prepare Speech,7,667.0454545,34.71438957,612,820,664,672,1.878444774,5.489060002,684,672,655.2,641.6,667.9481471,36,0.477272727,0.522727273,208,1218.940439,0.034090909,0.409090909,24.69492013,3,36,15.15959054,24,66.72727273,67.77272727,65.63636364,1.016620499,88
15,Prepare Speech,8,681.8604651,45.25359109,600,820,672,672,0.892132504,0.739716951,708,684,668,644,683.3605062,47,0.418604651,0.581395349,220,2071.980301,0.11627907,0.430232558,30.18686898,10,37,19.08500743,16,70.3255814,63.72093023,68.88372093,1.020931803,86
15,Prepare Speech,9,711.2195122,57.36469221,600,836,714,740,-0.037985554,-1.02204029,764,740,692,652.8,713.5291882,99,0.512195122,0.487804878,236,3331.333936,0.134146341,0.451219512,32.52653238,11,37,19.96405855,11,62.82926829,69.70731707,69.46341463,0.904494382,82
15,Prepare Speech,10,738.5263158,46.07016208,636,836,746,740,-0.481115316,-0.38133793,774.4,760,740,692,739.9618767,54,0.631578947,0.368421053,200,2179.823613,0.105263158,0.421052632,32.20206473,4,16,20.46244043,10,69.57894737,74.84210526,72.52631579,0.959361393,38
15,Speech,1,555.6981132,30.23279795,504,628,556,536,0.16795789,-0.887015418,584,564,540,524,556.5199144,44,0.528301887,0.471698113,124,922.727044,0,0.075471698,11.13723912,0,8,7.505245331,10,53.32075472,49.01886792,58,0.919323357,106
15,Speech,2,590,24.56990028,540,640,588,580,-0.001035574,-0.823865555,612.8,596,580,567.2,590.5113716,33,0.47,0.53,100,609.7777778,0,0.11,13.98989534,0,11,9.099434835,15,56.04,57.28,58.36,0.960246744,100
15,Speech,3,614.1666667,31.50088182,556,700,610,576,0.611370003,-0.086842608,636,620,604,588,614.9739832,40,0.458333333,0.541666667,144,1002.750877,0.010416667,0.239583333,19.42326332,1,23,12.03916048,17,62.75,56.95833333,62.41666667,1.005340454,96
15,Speech,4,631.3978495,34.15308352,576,716,628,624,0.38505371,-0.753239703,660,636,620,600,632.3208659,56,0.440860215,0.559139785,140,1179.111734,0.021505376,0.344086022,23.25660262,2,32,14.06466298,21,61.5483871,62.10752688,69.16129032,0.889925373,93
15,Speech,5,626.1505376,33.33535894,564,716,624,612,0.35296075,-0.423946863,656,632.8,615.2,596,627.0372732,48,0.483870968,0.516129032,152,1123.324918,0.010752688,0.258064516,20.797157,1,24,12.91084742,17,60.12903226,59.35483871,69.03225806,0.871028037,93
15,Speech,6,632,35.92106041,564,716,632,584,0.13416085,-0.81250112,664,644,620,596,633.0200017,52,0.483870968,0.462365591,152,1304.347826,0.010752688,0.247311828,20.82222892,1,23,12.61581508,14,57.84946237,60.98924731,67.91397849,0.85180494,93
15,Speech,7,640.0869565,37.12717632,572,716,640,584,0.054087888,-1.118394345,675.2,654.4,624,604,641.1628024,60,0.489130435,0.510869565,144,1393.574773,0.02173913,0.304347826,22.63518607,2,28,12.84524668,16,61.04347826,65.56521739,62.17391304,0.981818182,92
15,Speech,8,659.3777778,52.72962013,572,812,656,616,0.470935153,-0.372346341,708,669.6,642.4,611.2,661.4827788,87,0.488888889,0.511111111,240,2811.653433,0.088888889,0.433333333,29.83701042,8,39,19.20863333,14,59.55555556,64.48888889,67.06666667,0.888005302,90
15,Speech,9,654.0674157,50.32965435,576,812,644,644,0.691627362,0.123831226,704,656,636,612,656.0009592,68,0.438202247,0.561797753,236,2561.85904,0.06741573,0.325842697,26.34733038,6,29,18.0621059,11,74.24719101,64.04494382,70.65168539,1.050890585,89
15,Speech,10,626.0869565,27.97190056,576,688,630,644,-0.022850802,-0.739861243,648,636,620,596,626.7115001,40,0.543478261,0.456521739,112,799.8144928,0,0.217391304,19.09973822,0,10,12.12738967,10,71.39130435,54,65.13043478,1.096128171,46
15,Arithmetic,1,668.0454545,63.5023101,568,804,656,632,0.332171216,-0.926706416,736,676.8,640,612,671.0568327,94,0.420454545,0.579545455,236,4078.894462,0.113636364,0.534090909,32.08895681,10,47,17.50076155,13,64.09090909,61.31818182,73.77272727,0.868761553,88
15,Arithmetic,2,710.3902439,60.90010936,592,828,706,772,0.000375575,-0.968934977,768,736,692,656,712.9958779,95,0.463414634,0.536585366,236,3754.611262,0.146341463,0.56097561,35.48882627,12,46,19.68209465,14,60.92682927,73.2195122,67.85365854,0.897915169,82
15,Arithmetic,3,700.1428571,65.14583327,580,828,700,672,-0.017764271,-0.930952277,760,724,680,638.4,703.167121,100,0.488095238,0.511904762,248,4295.111876,0.119047619,0.55952381,37.19308136,10,47,21.88567399,14,67.85714286,82.61904762,62.52380952,1.085300838,84
15,Arithmetic,4,689.1294118,61.93313059,580,796,688,736,-0.109901511,-1.226621085,748,724,672,623.2,691.9068281,104,0.494117647,0.505882353,216,3881.37591,0.105882353,0.482352941,33.20642508,9,41,20.47480615,12,65.41176471,66.02352941,64.32941176,1.016825165,85
15,Arithmetic,5,702.047619,55.7869896,592,800,710,676,-0.21042295,-1.091663173,756,728,680.8,648,704.260639,93,0.535714286,0.464285714,208,3149.684452,0.095238095,0.44047619,29.55085468,8,37,18.50916138,11,72.33333333,70.61904762,63.19047619,1.144687265,84
15,Arithmetic,6,680,51.73940005,584,800,676,624,0.344710598,-0.899791283,731.2,688,660,628,681.9655164,86,0.436781609,0.517241379,216,2708.093023,0.08045977,0.402298851,28.96027753,7,35,18.44630288,13,70.3908046,77.83908046,66.94252874,1.051510989,87
15,Arithmetic,7,669.5632184,49.52874497,584,816,664,664,0.656349754,0.023220441,715.2,680,651.2,624,671.3925826,74,0.448275862,0.551724138,232,2481.620957,0.114942529,0.482758621,32.20284546,10,42,19.68161944,20,65.01149425,67.54022989,61.70114943,1.053651267,87
15,Arithmetic,8,710.1686747,60.85115541,604,864,712,664,0.235225887,-0.555942074,766.4,728,692,661.6,712.7709377,86,0.506024096,0.493975904,260,3748.019982,0.156626506,0.578313253,36.54866452,13,48,21.35827909,16,62.1686747,64.14457831,74.07228916,0.839297332,83
15,Arithmetic,9,710.0722892,54.19593706,628,864,700,740,0.573644021,-0.237580718,755.2,720.8,688,660,712.1375256,80,0.469879518,0.530120482,236,2973.019101,0.192771084,0.530120482,39.34587095,16,44,25.40016441,18,70.74698795,76.3373494,78.1686747,0.905055487,83
15,Arithmetic,10,684.5714286,41.52861484,628,776,676,660,0.515551144,-0.908156443,730.4,688,660,648,685.8299109,67,0.428571429,0.571428571,148,1766.689895,0.214285714,0.571428571,42.29513032,9,24,27.65642871,9,70,62.85714286,62.76190476,1.115326252,42
15,Game 4,1,726.4691358,39.17957594,656,824,720,700,0.458659022,-0.439456028,760,732,712,692,727.5248755,52,0.444444444,0.555555556,168,1554.22716,0.148148148,0.555555556,36.07769394,12,45,21.72924297,26,73.92592593,72.2962963,72,1.026748971,81
15,Game 4,2,732.25,43.65475346,656,840,728,676,0.378836113,-0.631190825,772.8,741.6,716,691.2,733.5501346,62,0.4625,0.5375,184,1929.860759,0.1375,0.6125,36.06183157,11,49,19.50898626,21,68.2,72,69.25,0.984837545,80
15,Game 4,3,769.0133333,57.98056993,648,924,760,760,0.312636574,-0.185176109,816.8,780,752,722.4,771.1959889,72,0.453333333,0.546666667,276,3407.175496,0.213333333,0.573333333,90.17820196,16,43,79.74343446,19,70.50666667,81.6,70.82666667,0.995481928,75
15,Game 4,4,740.8717949,63.76124516,648,924,722,724,0.959787045,0.172218359,790.4,728.8,715.2,692,743.6104577,83,0.371794872,0.628205128,276,4118.295038,0.166666667,0.512820513,87.23159204,13,40,78.60747912,11,69.84615385,87.12820513,82.1025641,0.850718301,78
15,Game 4,5,699.8095238,27.99935211,636,788,700,700,0.293092046,0.667880671,720,708,696,676,700.3694263,32,0.547619048,0.452380952,152,793.4090648,0.05952381,0.464285714,25.74387282,5,39,14.73706257,31,67.80952381,75.47619048,67.57142857,1.003523608,84
15,Game 4,6,708,45.50122466,636,812,700,700,0.803268944,-0.226727734,740.8,704,692,668,709.460613,46,0.361445783,0.614457831,176,2095.609756,0.096385542,0.518072289,31.36255341,8,43,19.28606775,13,65.68674699,66.40963855,75.90361446,0.865396825,83
15,Game 4,7,715.373494,45.6344065,644,812,704,696,0.499578527,-0.756214261,756.8,716.8,696,673.6,716.827549,68,0.409638554,0.590361446,168,2107.895386,0.096385542,0.542168675,32.39090508,8,45,19.05219981,16,64.6746988,74.60240964,83.3253012,0.776171197,83
15,Game 4,8,704.5,32.4861509,644,768,702,696,0.240788343,-0.915180595,740.8,705.6,696,676,705.2486086,58,0.4,0.6,124,1082.410256,0.05,0.475,28.45779601,2,19,15.60929948,10,73.9,72.7,69.5,1.063309353,40
15,rest,1,791.7837838,45.81462951,684,884,796,768,-0.179115204,-0.704352092,837.6,808,776,746.4,793.1081519,66,0.527027027,0.472972973,200,2127.733432,0.243243243,0.594594595,42.89777591,18,44,26.47499768,21,77.89189189,89.62162162,76.97297297,1.011938202,74
15,rest,2,768.8311688,40.31222386,684,864,768,740,0.123781136,-0.595096733,807.2,778.4,760,728,769.8872915,60,0.493506494,0.506493506,180,1646.457963,0.168831169,0.519480519,35.5853311,13,40,21.62197251,23,78.49350649,80,69.4025974,1.130988024,77
15,rest,3,761.974026,38.77942085,696,868,760,780,0.521632595,-0.065172865,788,774.4,745.6,728,762.9601954,52,0.480519481,0.519480519,172,1523.630895,0.168831169,0.584415584,36.09344597,13,45,19.58800017,27,81.66233766,79.74025974,70.80519481,1.153338225,77
15,rest,4,743.7974684,50.13762824,656,868,740,736,0.239675148,-0.276584973,788,755.2,732.8,700,745.4853826,70,0.493670886,0.506329114,212,2546.009737,0.151898734,0.493670886,34.04672506,12,39,20.97235273,24,76.91139241,76.55696203,76.65822785,1.00330251,79
15,rest,5,747.2405063,52.0684105,656,852,748,748,0.022844125,-0.831172794,796,759.2,732.8,698.4,749.0523971,82,0.506329114,0.493670886,196,2745.877313,0.227848101,0.443037975,36.48954891,18,35,24.0574045,21,75.79746835,75.13924051,68.60759494,1.104797048,79
15,rest,6,775.8918919,41.57427985,708,852,784,728,0.190046799,-0.978719099,811.2,790.4,753.6,740,777.0049219,60,0.513513514,0.486486486,144,1776.432432,0.351351351,0.540540541,43.98989783,13,20,26.20432534,14,84.32432432,88,62.05405405,1.358885017,37
15,Cry 7-2,1,785.6,47.57590427,696,892,784,764,0.219907136,-0.723210796,832.8,788,770.4,743.2,787.039279,74,0.426666667,0.573333333,196,2294.054054,0.32,0.653333333,45.14002239,24,49,24.61543519,24,69.33333333,80.96,77.28,0.897170462,75
15,Cry 7-2,1,800.9863014,50.25210229,684,900,804,744,-0.048650113,-0.733219695,852,812,790.4,749.6,802.5611059,80,0.520547945,0.479452055,216,2560.347032,0.424657534,0.835616438,53.1517743,31,61,26.72487859,29,80.32876712,79.17808219,89.47945205,0.897734231,73
15,Cry 7-2,1,733.85,46.23826878,640,832,732,724,0.130701665,-0.632112664,772.8,745.6,722.4,688,735.3052427,69,0.4625,0.5375,192,2165.040506,0.15,0.4875,34.74318074,12,39,22.43123695,18,75.95,78.45,77,0.986363636,80
15,rest,1,802.9589041,44.80717847,716,904,800,748,0.12490768,-0.846479059,844,813.6,788,760,804.2081105,76,0.452054795,0.547945205,188,2035.567732,0.328767123,0.643835616,45.78451946,24,47,26.42523812,27,77.8630137,76.76712329,89.75342466,0.867521368,73
15,rest,2,814.3888889,51.37945859,716,916,818,800,0.111213559,-0.812901972,864,826.4,800,764.8,816.0080337,74,0.513888889,0.486111111,200,2677.029734,0.333333333,0.652777778,48.4067275,24,47,28.22833191,25,78.61111111,74.5,72.22222222,1.088461538,72
15,rest,3,819.3888889,50.14937563,708,916,820,788,-0.046019302,-0.742137925,864,834.4,808,776,820.9221103,74,0.513888889,0.486111111,208,2550.381847,0.375,0.708333333,53.07236622,27,51,29.33929595,27,81.5,83.38888889,80.66666667,1.010330579,72
15,rest,4,806.2777778,56.89298488,664,932,802,788,0.042499774,-0.398431613,855.2,820,789.6,752.8,808.2825414,81,0.5,0.5,268,3282.400626,0.361111111,0.680555556,53.8919106,26,49,32.12868393,27,80.05555556,76.33333333,77.66666667,1.030758226,72
15,rest,5,788.5333333,63.65350649,664,932,776,772,0.364748818,-0.652897203,848.8,793.6,772,731.2,791.098342,90,0.44,0.56,268,4106.522523,0.28,0.586666667,48.15066444,21,44,31.03950215,15,70.4,90.77333333,77.86666667,0.904109589,75
15,rest,6,758.2702703,47.93275055,684,888,748,772,0.968272586,0.761284124,782.4,772,737.6,716,759.783753,56,0.486486486,0.513513514,204,2361.369369,0.189189189,0.486486486,37.32738048,7,18,23.77336408,11,82.81081081,76.21621622,56.97297297,1.453510436,37
15,sing-a-song,1,704.1927711,48.63794389,608,808,700,684,0.040690253,-0.912807037,758.4,712.8,687.2,664,705.8704615,76,0.457831325,0.542168675,200,2394.498972,0.036144578,0.397590361,26.88729866,3,33,16.38625097,15,66.65060241,71.3253012,82.89156627,0.804069767,83
15,sing-a-song,2,700.2380952,52.78293805,596,820,698,648,0.065608341,-0.869537014,749.6,715.2,684,648,702.2246283,85,0.476190476,0.523809524,224,2819.605278,0.05952381,0.404761905,27.70585602,5,34,16.87228847,11,66.71428571,79.42857143,60,1.111904762,84
15,sing-a-song,3,727.35,50.51116213,596,820,732,720,-0.511335326,-0.324487601,772,745.6,720,692,729.1017762,69,0.55,0.45,224,2583.673418,0.1375,0.4875,33.14715941,11,39,18.81297149,15,74.45,67.4,67.7,1.099704579,80
15,sing-a-song,4,760.4675325,60.59779783,644,900,756,696,0.333386095,-0.435682987,815.2,770.4,741.6,704.8,762.8780774,84,0.480519481,0.519480519,256,3720.410116,0.181818182,0.532467532,43.85862455,14,41,29.24587714,17,78.96103896,80,67.06493506,1.177381875,77
15,sing-a-song,5,772.5789474,63.31775821,648,900,768,696,0.125527829,-1.005877419,836,792,752,708,775.1692515,105,0.486842105,0.513157895,252,4062.593684,0.223684211,0.539473684,42.32194072,17,41,27.32332825,12,88.10526316,67.57894737,78.68421053,1.119732441,76
15,sing-a-song,6,756.9230769,47.04138092,648,868,756,708,0.214430448,-0.231694881,792,768,743.2,716,758.3834359,63,0.487179487,0.512820513,220,2241.63037,0.230769231,0.474358974,36.2272768,18,37,22.53707427,20,77.79487179,73.23076923,78.46153846,0.991503268,78
15,sing-a-song,7,772.5333333,46.2864511,680,892,768,772,0.529479692,-0.187788467,808.8,776,756,732,773.918721,60,0.413333333,0.586666667,212,2171.387387,0.146666667,0.453333333,32.3026231,11,34,20.22286348,14,69.06666667,79.73333333,69.65333333,0.991577335,75
15,sing-a-song,8,799.3142857,44.90483361,716,892,796,772,0.269609946,-0.820812324,842.4,803.2,780.8,759.2,800.5746508,64,0.457142857,0.542857143,176,2075.751261,0.085714286,0.457142857,27.90740994,3,16,15.89106515,7,95.77142857,69.6,85.37142857,1.121820616,35
15,rest,1,794.7567568,47.50613355,704,896,792,768,0.167399919,-0.806796768,840,807.2,776,752,796.1753168,75,0.486486486,0.513513514,192,2287.748241,0.27027027,0.635135135,46.16587128,20,47,26.33491012,28,73.83783784,81.78378378,73.62162162,1.002936858,74
15,rest,2,810.0555556,53.29579118,696,908,814,768,-0.163565867,-0.637154365,856,828,800,768,811.806901,70,0.5,0.5,212,2880.447574,0.347222222,0.680555556,50.25456324,25,49,27.63849725,28,79.61111111,80.11111111,76.94444444,1.03465704,72
15,rest,3,826.5352113,51.32273773,700,912,828,860,-0.455591851,-0.343975663,876,844,820,780,828.127091,66,0.535211268,0.464788732,212,2671.652314,0.366197183,0.746478873,52.80692595,26,53,27.95588361,31,81.4084507,80.84507042,81.97183099,0.993127148,71
15,rest,4,825.4647887,43.10348863,744,912,824,780,-0.003295775,-1.019725544,860,844,816,780,826.5893951,70,0.492957746,0.507042254,168,1884.452314,0.366197183,0.732394366,50.90495345,26,52,28.08389763,29,81.52112676,80.73239437,83.49295775,0.976383266,71
15,rest,5,799.4594595,44.9255207,708,896,790,780,0.352080807,-0.606535569,837.6,806.4,780,764,800.7207564,64,0.445945946,0.554054054,188,2045.950389,0.378378378,0.689189189,47.8399157,28,51,27.68734103,30,79.02702703,88.54054054,74.81081081,1.056358382,74
15,rest,6,783.7837838,39.97778784,708,884,780,768,0.356629991,-0.348668436,821.6,796,768,748,784.8026779,48,0.432432432,0.567567568,176,1642.618619,0.378378378,0.756756757,46.4518867,14,28,24.17298768,14,86.48648649,87.35135135,63.02702703,1.372212693,37
